Frame;Time;HeadPosition;HandDetected;HighConfidence;HandPosition;HandVelocity;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;WristTwist
9290;30,90051651;(-0.007, 1.053, -0.155);True;True;(-0.246, 0.738, 0.146);(-0.4646, 0.4463, -0.0893);False;True;False;1;1;1;1;0;0;0;0;189,634
9295;30,96051788;(-0.004, 1.055, -0.160);True;True;(-0.288, 0.770, 0.125);(-0.7923, 0.3397, -0.3076);False;True;False;1;1;1;1;0;0;0;0;190,408
9305;31,10052109;(-0.004, 1.058, -0.168);True;True;(-0.335, 0.758, 0.127);(0.0797, 0.0201, -0.0461);False;False;False;0;0;0;0;0;0;0;0;172,177
9315;31,24052429;(-0.010, 1.054, -0.167);True;True;(-0.312, 0.754, 0.129);(0.1754, -0.0088, 0.0314);False;False;False;0;0;0;0;0;0;0;0;170,692
9325;31,3805275;(-0.021, 1.047, -0.163);True;True;(-0.243, 0.760, 0.122);(0.2946, 0.0668, -0.0119);False;False;False;0;0;0;0;0;0;0;0;200,18
9335;31,5205307;(-0.027, 1.045, -0.159);True;True;(-0.219, 0.723, 0.162);(0.1155, -0.3191, 0.1688);False;False;False;0;0;0;0;0;0;0;0;187,849
9345;31,66053391;(-0.027, 1.044, -0.156);True;True;(-0.207, 0.653, 0.198);(0.0461, -0.1403, 0.0354);False;False;False;0;0;0;0;0;0;0;0;173,541
9350;31,72053528;(-0.026, 1.044, -0.155);True;True;(-0.204, 0.643, 0.201);(0.0140, -0.1597, 0.0778);False;False;False;0;0;0;0;0;0;0;0;173,367
9355;31,80053711;(-0.025, 1.044, -0.155);True;True;(-0.213, 0.635, 0.212);(-0.1196, 0.0327, 0.0820);False;False;False;0;0;0;0;0;0;0;0;177,55
9360;31,86053848;(-0.023, 1.045, -0.155);True;True;(-0.223, 0.647, 0.214);(-0.2031, 0.3058, -0.0049);False;False;False;0;0;0;0;0;0;0;0;185,675
9365;31,94054031;(-0.020, 1.047, -0.156);True;True;(-0.240, 0.684, 0.204);(-0.2214, 0.5558, -0.1882);False;True;False;1;1;1;1;0;0;0;0;188,846
9370;32,00054169;(-0.016, 1.050, -0.160);True;True;(-0.279, 0.738, 0.166);(-0.8235, 0.7721, -0.5865);False;True;False;1;1;1;1;0;0;0;0;194,245
9375;32,08054352;(-0.013, 1.054, -0.165);True;True;(-0.327, 0.754, 0.153);(-0.4596, 0.1046, -0.0694);False;True;False;1;1;1;1;0;0;0;0;189,288
9380;32,14054489;(-0.011, 1.057, -0.169);True;True;(-0.329, 0.760, 0.147);(0.0981, 0.1756, -0.2555);False;True;False;0,366439;0,2437167;0,5207529;0,8553681;0;0;0;0;170,391
9390;32,2805481;(-0.012, 1.059, -0.172);True;True;(-0.319, 0.760, 0.142);(0.4812, 0.0156, -0.1097);False;False;False;0;0;0;0;0;0;0;0;158,924
9400;32,4205513;(-0.013, 1.057, -0.173);True;True;(-0.221, 0.744, 0.145);(0.6265, -0.2765, 0.1588);False;False;False;0;0;0;0;0;0;0;0;164,39
9410;32,5605545;(-0.011, 1.059, -0.172);True;True;(-0.141, 0.664, 0.181);(0.3109, -0.3109, 0.1437);False;False;False;0;0;0;0;0;0;0;0;181,286
9420;32,70055771;(-0.009, 1.064, -0.175);True;True;(-0.122, 0.606, 0.189);(0.0163, -0.0821, -0.0489);False;False;False;0;0;0;0;0;0;0;0;195,843
9430;32,84056091;(-0.006, 1.066, -0.177);True;True;(-0.125, 0.618, 0.185);(-0.0410, 0.1052, 0.0116);False;False;False;0;0;0;0;0;0;0;0;199,195
9440;32,98056412;(-0.006, 1.068, -0.183);True;True;(-0.106, 0.714, 0.181);(0.3279, 0.9035, -0.1024);False;True;False;1;1;1;0,8112588;0;0;0;0;199,504
9445;33,04056549;(-0.007, 1.068, -0.186);True;True;(-0.070, 0.776, 0.171);(0.7033, 1.0345, -0.3091);False;True;False;1;1;1;1;0;0;0;0;198,163
9450;33,12056732;(-0.007, 1.068, -0.189);True;True;(-0.037, 0.791, 0.166);(0.2607, 0.0072, -0.0246);False;True;False;1;1;1;1;0;0;0;0;184,442
9455;33,1805687;(-0.006, 1.068, -0.192);True;True;(-0.018, 0.778, 0.169);(0.3161, -0.3600, 0.0728);False;True;False;1;1;1;1;0;0;0;0;173,434
9460;33,26057053;(-0.005, 1.068, -0.193);True;True;(-0.004, 0.754, 0.180);(0.1365, -0.2831, 0.1683);False;True;False;1;1;0,8296056;0,6524418;0;0;0;0;167,527
9465;33,3205719;(-0.004, 1.069, -0.193);True;True;(0.003, 0.731, 0.176);(0.0211, -0.4893, -0.1993);False;False;False;0;0;0;0;0;0;0;0;149,817
9470;33,40057373;(-0.002, 1.070, -0.193);True;True;(0.000, 0.716, 0.161);(-0.0147, -0.1125, -0.0390);False;False;False;0;0;0;0;0;0;0;0;132,763
9475;33,4605751;(-0.002, 1.072, -0.193);True;True;(-0.002, 0.720, 0.163);(-0.0479, 0.1665, 0.0606);False;False;False;0;0;0;0;0;0;0;0;142,915
9485;33,60057831;(-0.004, 1.074, -0.195);True;True;(-0.028, 0.781, 0.174);(-0.5248, 0.8867, 0.3653);False;False;False;0;0;0;0;0;0;0;0;147,181
9495;33,74058151;(-0.011, 1.070, -0.195);True;True;(-0.103, 0.836, 0.174);(-0.8906, 0.1464, -0.0182);False;False;False;0;0;0;0;0;0;0;0;148,342
9505;33,88058472;(-0.024, 1.061, -0.189);True;True;(-0.176, 0.818, 0.154);(-0.3161, -0.2299, -0.1511);False;False;False;0;0;0;0;0;0;0;0;155,516
9515;34,02058792;(-0.033, 1.053, -0.179);True;True;(-0.224, 0.753, 0.142);(-0.1033, -0.3729, -0.1659);False;False;False;0;0;0;0;0;0;0;0;137,176
9525;34,16059113;(-0.039, 1.047, -0.167);True;True;(-0.229, 0.680, 0.135);(0.0259, -0.4593, 0.0600);False;False;False;0;0;0;0;0;0;0;0;157,914
9530;34,2205925;(-0.039, 1.044, -0.161);True;True;(-0.216, 0.648, 0.142);(0.3634, -0.3810, 0.0645);False;False;False;0;0;0;0;0;0;0;0;146,068
9535;34,30059433;(-0.038, 1.040, -0.157);True;True;(-0.203, 0.632, 0.147);(0.1225, -0.1378, 0.0104);False;False;False;0;0;0;0;0;0;0;0;140,594
9540;34,3605957;(-0.036, 1.038, -0.153);True;True;(-0.181, 0.636, 0.136);(0.6479, 0.6361, -0.7038);False;False;False;0;0;0;0;0;0;0;0;142,465
9545;34,44059753;(-0.034, 1.036, -0.150);True;True;(-0.166, 0.623, 0.141);(0.1729, -0.1372, 0.0911);False;False;False;0;0;0;0;0;0;0;0;144,902
9550;34,50059891;(-0.031, 1.034, -0.148);True;True;(-0.146, 0.609, 0.157);(0.3444, -0.1874, 0.2146);False;False;False;0;0;0;0;0;0;0;0;163,323
9555;34,58060074;(-0.027, 1.034, -0.145);True;True;(-0.122, 0.601, 0.171);(0.2276, -0.1410, 0.1885);False;False;False;0;0;0;0;0;0;0;0;185,404
9560;34,64060211;(-0.024, 1.033, -0.142);True;True;(-0.095, 0.599, 0.175);(0.5262, 0.0009, 0.2019);False;False;False;0;0;0;0;0;0;0;0;202,342
9570;34,78060532;(-0.016, 1.032, -0.135);True;True;(-0.026, 0.618, 0.201);(0.5286, 0.2670, 0.0090);False;False;False;0;0;0;0;0;0;0;0;205,859
9580;34,92060852;(-0.010, 1.030, -0.132);True;True;(0.013, 0.632, 0.191);(0.1240, -0.0288, -0.0292);False;False;False;0;0;0;0;0;0;0;0;208,537
9590;35,06061172;(-0.008, 1.029, -0.132);True;True;(0.044, 0.625, 0.179);(0.1236, -0.1433, 0.0682);False;False;False;0;0;0;0;0;0;0;0;195,307
9600;35,20061493;(-0.008, 1.029, -0.134);True;True;(0.032, 0.617, 0.171);(-0.2113, 0.0596, -0.0997);False;False;False;0;0;0;0;0;0;0;0;173,759
9610;35,34061813;(-0.011, 1.030, -0.137);True;True;(-0.026, 0.622, 0.176);(-0.3718, -0.0319, 0.0782);False;True;False;1;0,9253945;0,4232461;0,04788119;0;0;0;0;161,308
9615;35,40061951;(-0.015, 1.031, -0.138);True;True;(-0.066, 0.623, 0.171);(-0.7642, 0.1754, -0.2341);False;True;False;1;0,847235;0,4151305;0,02613366;0;0;0;0;191,17
9620;35,48062134;(-0.019, 1.031, -0.140);True;True;(-0.103, 0.623, 0.172);(-0.3979, -0.1805, 0.1060);False;True;False;1;0,808833;0,3672618;0;0;0;0;0;199,314
9625;35,54062271;(-0.023, 1.032, -0.142);True;True;(-0.139, 0.613, 0.178);(-0.6759, -0.0956, 0.0558);False;True;False;1;0,7499039;0,3030517;0;0;0;0;0;189,763
9630;35,62062454;(-0.028, 1.032, -0.142);True;True;(-0.168, 0.612, 0.177);(-0.2679, 0.0231, -0.0911);False;True;False;1;0,6619387;0,2280598;0;0;0;0;0;178,675
9635;35,68062592;(-0.032, 1.032, -0.143);True;True;(-0.192, 0.613, 0.175);(-0.4663, -0.0813, 0.0379);False;True;False;1;0,5783916;0,1593212;0;0;0;0;0;173,2
9640;35,76062775;(-0.036, 1.032, -0.143);True;True;(-0.214, 0.605, 0.178);(-0.2253, -0.0508, 0.0285);False;True;False;0,9645789;0,4444177;0,09829301;0;0;0;0;0;166,819
9645;35,82062912;(-0.038, 1.032, -0.143);True;True;(-0.226, 0.608, 0.172);(-0.2347, 0.0235, -0.1064);False;True;False;0,9863062;0,5049629;0,1826957;0;0;0;0;0;172,352
9655;35,96063232;(-0.041, 1.032, -0.143);True;True;(-0.235, 0.603, 0.167);(0.0083, -0.0823, -0.0653);False;True;False;1;0,6507432;0,2888019;0;0;0;0;0;187,644
9665;36,10063553;(-0.039, 1.032, -0.143);True;True;(-0.220, 0.609, 0.165);(0.3730, 0.2365, -0.0588);False;True;False;1;1;1;0,9318524;0;0;0;0;196,043
9675;36,24063873;(-0.036, 1.032, -0.144);True;True;(-0.141, 0.655, 0.164);(0.4249, 0.2830, -0.0087);False;True;False;1;1;1;0,8955202;0;0;0;0;183,386
9685;36,38064194;(-0.029, 1.032, -0.146);True;True;(-0.073, 0.686, 0.164);(0.2381, 0.0517, -0.0048);False;False;False;0;0;0;0;0;0;0;0;174,022
9690;36,44064331;(-0.026, 1.033, -0.147);True;True;(-0.056, 0.678, 0.176);(0.2994, -0.2626, 0.3820);False;False;False;0;0;0;0;0;0;0;0;189,342
9695;36,52064514;(-0.022, 1.033, -0.147);True;True;(-0.045, 0.674, 0.174);(0.1207, -0.0512, -0.0955);False;False;False;0;0;0;0;0;0;0;0;210,317
9700;36,58064651;(-0.019, 1.033, -0.147);True;True;(-0.037, 0.673, 0.167);(0.0846, 0.0247, -0.1211);False;False;False;0;0;0;0;0;0;0;0;207,746
9705;36,66064835;(-0.017, 1.032, -0.147);True;True;(-0.039, 0.678, 0.164);(-0.0391, 0.0441, -0.0272);False;False;False;0;0;0;0;0;0;0;0;188,512
9710;36,72064972;(-0.016, 1.032, -0.147);True;True;(-0.045, 0.680, 0.166);(-0.1493, 0.0612, 0.0254);False;False;False;0;0;0;0;0;0;0;0;162,791
9715;36,80065155;(-0.016, 1.032, -0.147);True;True;(-0.061, 0.681, 0.170);(-0.2215, -0.0089, 0.0187);False;False;False;0;0;0;0;0;0;0;0;149,292
9720;36,86065292;(-0.017, 1.033, -0.148);True;True;(-0.100, 0.677, 0.169);(-0.8471, -0.1216, -0.1057);False;False;False;0;0;0;0;0;0;0;0;129,623
9730;37,00065613;(-0.022, 1.033, -0.148);True;True;(-0.174, 0.638, 0.167);(-0.4212, -0.3739, -0.0062);False;False;False;0;0;0;0;0;0;0;0;124,784
9740;37,14065933;(-0.027, 1.034, -0.149);True;True;(-0.164, 0.625, 0.153);(0.1766, -0.1136, -0.0473);False;False;False;0;0;0;0;0;0;0;0;137,391
9750;37,28066254;(-0.027, 1.034, -0.149);True;True;(-0.151, 0.620, 0.157);(0.1548, -0.1858, 0.1650);False;False;False;0;0;0;0;0;0;0;0;189,874
9760;37,42066574;(-0.023, 1.034, -0.150);True;True;(-0.138, 0.627, 0.164);(0.0845, 0.1614, 0.0058);False;True;False;1;1;1;1;0;0;0;0;214,685
9770;37,56066895;(-0.019, 1.034, -0.150);True;True;(-0.099, 0.677, 0.168);(0.2937, 0.2057, 0.0019);False;True;False;1;1;1;1;0;0;0;0;204,308
9780;37,70067215;(-0.016, 1.034, -0.152);True;True;(-0.035, 0.709, 0.159);(0.2511, -0.0177, 0.0243);False;True;False;1;0,9464346;0,7150649;0,4026016;0;0;0;0;162,989
9785;37,76067352;(-0.014, 1.034, -0.153);True;True;(-0.018, 0.704, 0.163);(0.2212, -0.1144, 0.0465);False;False;False;0;0;0;0;0;0;0;0;118,336
9790;37,84067535;(-0.013, 1.034, -0.153);True;True;(-0.016, 0.697, 0.163);(-0.0089, -0.0761, 0.0149);False;False;False;0;0;0;0;0;0;0;0;102,661
9795;37,90067673;(-0.012, 1.033, -0.153);True;True;(-0.020, 0.691, 0.163);(-0.1111, -0.0762, -0.0308);False;False;False;0;0;0;0;0;0;0;0;110,299
9800;37,98067856;(-0.012, 1.033, -0.152);True;True;(-0.030, 0.684, 0.161);(-0.1378, -0.0859, -0.0179);False;False;False;0;0;0;0;0;0;0;0;131,942
9805;38,04067993;(-0.013, 1.033, -0.151);True;True;(-0.058, 0.672, 0.156);(-0.6094, -0.2599, -0.1040);False;False;False;0;0;0;0;0;0;0;0;143,727
9810;38,12068176;(-0.015, 1.032, -0.150);True;True;(-0.094, 0.653, 0.151);(-0.3737, -0.2208, -0.0428);False;False;False;0;0;0;0;0;0;0;0;170,398
9815;38,18068314;(-0.017, 1.032, -0.149);True;True;(-0.123, 0.637, 0.139);(-0.5060, -0.3116, -0.2446);False;False;False;0;0;0;0;0;0;0;0;192,64
9825;38,32068634;(-0.023, 1.032, -0.148);True;True;(-0.152, 0.612, 0.129);(-0.0980, -0.1859, -0.0878);False;False;False;0;0;0;0;0;0;0;0;203,058
9835;38,46068954;(-0.027, 1.032, -0.148);True;True;(-0.150, 0.602, 0.128);(0.0110, -0.0433, 0.0236);False;False;False;0;0;0;0;0;0;0;0;158,467
9845;38,60069275;(-0.026, 1.032, -0.149);True;True;(-0.146, 0.605, 0.135);(0.0331, 0.0571, 0.0584);False;True;False;1;1;1;1;0;0;0;0;109,92
9855;38,74069595;(-0.021, 1.033, -0.150);True;True;(-0.125, 0.646, 0.144);(0.2191, 0.3777, 0.0709);False;True;False;1;1;1;1;0;0;0;0;76,926
9865;38,88069916;(-0.016, 1.033, -0.151);True;True;(-0.061, 0.707, 0.142);(0.3504, 0.1822, -0.0534);False;True;False;1;1;1;1;0;0;0;0;88,513
9870;38,94070053;(-0.013, 1.033, -0.152);True;True;(-0.033, 0.713, 0.145);(0.5345, 0.0029, 0.1957);False;True;False;1;1;1;0,6123692;0;0;0;0;137,984
9875;39,02070236;(-0.011, 1.033, -0.153);True;True;(-0.006, 0.697, 0.159);(0.2001, -0.2097, 0.1015);False;True;False;0,6699743;0,1236039;0;0;0;0;0;0;157,756
9880;39,08070374;(-0.009, 1.033, -0.153);True;True;(0.005, 0.690, 0.150);(0.1537, -0.1123, -0.2180);False;False;False;0;0;0;0;0;0;0;0;190,165
9885;39,16070557;(-0.007, 1.033, -0.153);True;True;(0.009, 0.680, 0.147);(0.0394, -0.1066, -0.0517);False;False;False;0;0;0;0;0;0;0;0;205,831
9890;39,22070694;(-0.006, 1.033, -0.153);True;True;(0.010, 0.672, 0.144);(-0.0162, -0.0929, -0.0301);False;False;False;0;0;0;0;0;0;0;0;206,685
9895;39,30070877;(-0.007, 1.033, -0.152);True;True;(0.007, 0.673, 0.145);(-0.0524, 0.0195, 0.0161);False;False;False;0;0;0;0;0;0;0;0;202,386
9900;39,36071014;(-0.009, 1.033, -0.152);True;True;(-0.002, 0.676, 0.146);(-0.2363, 0.0534, 0.0412);False;False;False;0;0;0;0;0;0;0;0;187,904
9910;39,50071335;(-0.016, 1.033, -0.151);True;True;(-0.078, 0.696, 0.149);(-1.0296, 0.2175, 0.0082);False;False;False;0;0;0;0;0;0;0;0;165,396
9920;39,64071655;(-0.025, 1.033, -0.149);True;True;(-0.170, 0.671, 0.154);(-0.4900, -0.4055, 0.1371);False;False;False;0;0;0;0;0;0;0;0;128,698
9930;39,78071976;(-0.034, 1.033, -0.144);True;True;(-0.224, 0.619, 0.159);(-0.0468, -0.0167, -0.0842);False;False;False;0;0;0;0;0;0;0;0;100,184
9940;39,92072296;(-0.037, 1.036, -0.138);True;True;(-0.233, 0.602, 0.162);(-0.0105, -0.0769, 0.0788);False;False;False;0;0;0;0;0;0;0;0;105,756
9950;40,06072617;(-0.028, 1.043, -0.140);True;True;(-0.239, 0.587, 0.184);(-0.0510, -0.0503, 0.0651);False;False;False;0;0;0;0;0;0;0;0;141,945
9955;40,12072754;(-0.022, 1.046, -0.142);True;True;(-0.241, 0.583, 0.188);(-0.0416, -0.0817, 0.0781);False;False;False;0;0;0;0;0;0;0;0;180,821
9960;40,20072937;(-0.016, 1.048, -0.144);True;True;(-0.240, 0.580, 0.197);(0.0767, -0.0172, 0.0659);False;True;False;1;1;1;1;0;0;0;0;195,735
9965;40,26073074;(-0.011, 1.050, -0.146);True;True;(-0.225, 0.580, 0.200);(0.3777, 0.0286, 0.0164);False;True;False;1;1;1;1;0;0;0;0;193,857
9970;40,34073257;(-0.007, 1.051, -0.148);True;True;(-0.192, 0.581, 0.199);(0.3643, -0.0056, -0.0415);False;True;False;1;1;1;1;0;0;0;0;191,871
9975;40,40073395;(-0.002, 1.051, -0.149);True;True;(-0.142, 0.588, 0.190);(1.0012, 0.1767, -0.2144);False;True;False;1;1;1;1;0;0;0;0;184,71
9980;40,48073578;(0.002, 1.051, -0.150);True;True;(-0.091, 0.598, 0.178);(0.5081, 0.0823, -0.0839);False;True;False;1;1;1;1;0;0;0;0;173,693
9985;40,54073715;(0.006, 1.052, -0.151);True;True;(-0.048, 0.592, 0.178);(0.9083, -0.1933, 0.0516);False;True;False;1;1;1;1;0;0;0;0;163,111
9995;40,68074036;(0.013, 1.052, -0.152);True;True;(0.004, 0.606, 0.170);(0.2772, 0.1774, -0.0871);False;False;False;0;0;0;0;0;0;0;0;135,455
10005;40,82074356;(0.016, 1.053, -0.153);True;True;(0.022, 0.616, 0.170);(0.0201, 0.0639, -0.0203);False;False;False;0;0;0;0;0;0;0;0;95,738
10015;40,96074677;(0.016, 1.053, -0.154);True;True;(0.022, 0.624, 0.171);(-0.0083, 0.0442, 0.0213);False;False;False;0;0;0;0;0;0;0;0;100,107
10025;41,10074997;(0.011, 1.054, -0.157);True;True;(0.014, 0.649, 0.170);(0.0075, 0.1267, 0.1010);False;False;False;0;0;0;0;0;0;0;0;140,951
10035;41,24075317;(0.003, 1.053, -0.160);True;True;(-0.001, 0.727, 0.159);(-0.1544, 0.1450, 0.1334);False;False;False;0;0;0;0;0;0;0;0;180,792
10040;41,30075455;(-0.001, 1.051, -0.161);True;True;(-0.019, 0.753, 0.155);(-0.4027, 0.5642, -0.1445);False;False;False;0;0;0;0;0;0;0;0;205,234
10045;41,38075638;(-0.005, 1.049, -0.162);True;True;(-0.047, 0.783, 0.139);(-0.2763, 0.2973, -0.1861);False;False;False;0;0;0;0;0;0;0;0;203,69
10050;41,44075775;(-0.009, 1.046, -0.161);True;True;(-0.080, 0.799, 0.130);(-0.7036, 0.0850, -0.0985);False;False;False;0;0;0;0;0;0;0;0;202,075
10055;41,52075958;(-0.014, 1.043, -0.160);True;True;(-0.115, 0.800, 0.124);(-0.3440, -0.0798, -0.0805);False;False;False;0;0;0;0;0;0;0;0;197,321
10060;41,58076096;(-0.019, 1.041, -0.158);True;True;(-0.147, 0.792, 0.121);(-0.7083, -0.1735, -0.0531);False;False;False;0;0;0;0;0;0;0;0;188,703
10065;41,66076279;(-0.023, 1.040, -0.156);True;True;(-0.182, 0.766, 0.122);(-0.3330, -0.3401, 0.0573);False;False;False;0;0;0;0;0;0;0;0;158,682
10070;41,72076416;(-0.025, 1.039, -0.153);True;True;(-0.201, 0.728, 0.117);(-0.2423, -0.8036, -0.2506);False;False;False;0;0;0;0;0;0;0;0;140,128
10080;41,86076736;(-0.030, 1.037, -0.149);True;True;(-0.216, 0.655, 0.105);(-0.2520, -1.0918, 0.1917);False;False;False;0;0;0;0;0;0;0;0;148,386
10090;42,00077057;(-0.030, 1.037, -0.149);True;True;(-0.227, 0.609, 0.119);(0.0876, 0.0483, 0.0006);False;False;False;0;0;0;0;0;0;0;0;188,921
10100;42,14077377;(-0.027, 1.038, -0.149);True;True;(-0.208, 0.635, 0.129);(0.1913, 0.3264, 0.0394);False;False;False;0;0;0;0;0;0;0;0;199,968
10110;42,28077698;(-0.022, 1.037, -0.150);True;True;(-0.124, 0.744, 0.133);(0.4235, 0.3012, 0.0414);False;True;False;1;1;1;1;0;0;0;0;197,952
10120;42,42078018;(-0.018, 1.038, -0.153);True;True;(-0.028, 0.760, 0.136);(0.4264, -0.1269, 0.0980);False;True;False;1;1;1;1;0;0;0;0;198,626
10125;42,48078156;(-0.015, 1.038, -0.154);True;True;(0.003, 0.722, 0.162);(0.5792, -0.6939, 0.4493);False;True;False;1;1;1;1;0;0;0;0;186,903
10130;42,56078339;(-0.013, 1.038, -0.154);True;True;(0.013, 0.698, 0.161);(0.0602, -0.2149, -0.1397);False;False;False;0;0;0;0;0;0;0;0;177,521
10135;42,62078476;(-0.010, 1.038, -0.153);True;True;(0.016, 0.693, 0.153);(0.0157, -0.0145, -0.0928);False;False;False;0;0;0;0;0;0;0;0;158,329
10140;42,70078659;(-0.008, 1.037, -0.152);True;True;(0.009, 0.702, 0.152);(-0.0937, 0.1021, -0.0029);False;False;False;0;0;0;0;0;0;0;0;145,119
10145;42,76078796;(-0.006, 1.037, -0.152);True;True;(-0.020, 0.718, 0.143);(-0.8257, 0.3695, -0.2103);False;False;False;0;0;0;0;0;0;0;0;145,584
10150;42,84078979;(-0.007, 1.037, -0.152);True;True;(-0.076, 0.724, 0.132);(-0.6310, 0.0059, -0.1476);False;False;False;0;0;0;0;0;0;0;0;151,085
10155;42,90079117;(-0.009, 1.037, -0.153);True;True;(-0.139, 0.702, 0.133);(-1.2030, -0.3519, -0.1585);False;False;False;0;0;0;0;0;0;0;0;186,459
10165;43,04079437;(-0.015, 1.038, -0.156);True;True;(-0.181, 0.641, 0.110);(0.0783, -0.5584, -0.3721);False;False;False;0;0;0;0;0;0;0;0;205,243
10175;43,18079758;(-0.019, 1.039, -0.156);True;True;(-0.166, 0.634, 0.126);(0.1355, 0.0822, 0.3687);False;False;False;0;0;0;0;0;0;0;0;209,999
10185;43,32080078;(-0.019, 1.039, -0.155);True;True;(-0.105, 0.713, 0.134);(0.4368, 0.5779, -0.0683);False;True;False;1;1;1;1;0;0;0;0;204,267
10195;43,46080399;(-0.016, 1.039, -0.155);True;True;(-0.034, 0.757, 0.140);(0.2695, -0.2136, 0.2130);False;True;False;1;1;1;1;0;0;0;0;205,174
10205;43,60080719;(-0.013, 1.039, -0.155);True;True;(0.006, 0.709, 0.164);(0.0446, -0.2483, -0.1756);False;False;False;0;0;0;0;0;0;0;0;206,53
10210;43,66080856;(-0.011, 1.039, -0.153);True;True;(0.012, 0.686, 0.146);(0.0992, -0.3568, -0.2335);False;False;False;0;0;0;0;0;0;0;0;205,944
10215;43,74081039;(-0.011, 1.038, -0.151);True;True;(0.010, 0.688, 0.147);(-0.0262, 0.0423, 0.0118);False;False;False;0;0;0;0;0;0;0;0;200,43
10220;43,80081177;(-0.012, 1.037, -0.150);True;True;(-0.001, 0.701, 0.149);(-0.2997, 0.2813, 0.0383);False;False;False;0;0;0;0;0;0;0;0;199,133
10225;43,8808136;(-0.014, 1.036, -0.149);True;True;(-0.039, 0.716, 0.156);(-0.4939, 0.0915, 0.0958);False;False;False;0;0;0;0;0;0;0;0;195,442
10230;43,94081497;(-0.018, 1.036, -0.148);True;True;(-0.100, 0.723, 0.164);(-1.2997, 0.0271, 0.2243);False;False;False;0;0;0;0;0;0;0;0;189,942
10235;44,0208168;(-0.022, 1.037, -0.147);True;True;(-0.168, 0.707, 0.174);(-0.6520, -0.1976, 0.0976);False;False;False;0;0;0;0;0;0;0;0;187,36
10240;44,08081818;(-0.027, 1.037, -0.145);True;True;(-0.211, 0.686, 0.168);(-0.6229, -0.3546, -0.3432);False;False;False;0;0;0;0;0;0;0;0;196,151
10250;44,22082138;(-0.037, 1.036, -0.142);True;True;(-0.252, 0.622, 0.163);(-0.2661, -0.7312, -0.0049);False;False;False;0;0;0;0;0;0;0;0;193,588
10260;44,36082458;(-0.041, 1.037, -0.141);True;True;(-0.252, 0.609, 0.171);(0.0447, 0.0419, 0.2296);False;True;False;1;1;1;0,8894933;0;0;0;0;189,583
10270;44,50082779;(-0.038, 1.037, -0.142);True;True;(-0.207, 0.664, 0.191);(0.6184, 0.7213, -0.0845);False;True;False;1;1;1;1;0;0;0;0;191,65
10280;44,64083099;(-0.031, 1.037, -0.146);True;True;(-0.094, 0.770, 0.158);(0.4764, 0.2706, -0.2333);False;True;False;1;1;1;1;0;0;0;0;190,267
10290;44,7808342;(-0.020, 1.038, -0.150);True;True;(-0.001, 0.778, 0.124);(0.2999, -0.2047, -0.0578);False;True;False;1;1;1;1;0;0;0;0;185,903
10300;44,9208374;(-0.008, 1.037, -0.152);True;True;(0.057, 0.715, 0.149);(0.1519, -0.2278, 0.1087);False;True;False;1;1;1;1;0;0;0;0;185,903
10305;44,98083878;(-0.002, 1.037, -0.151);True;True;(0.060, 0.696, 0.145);(-0.0394, -0.3824, -0.1454);False;True;False;1;1;1;1;0;0;0;0;179,776
10310;45,06084061;(0.002, 1.036, -0.150);True;True;(0.058, 0.669, 0.148);(-0.0100, -0.3842, 0.0681);False;False;False;0;0;0;0;0;0;0;0;183,439
10320;45,20084381;(0.004, 1.035, -0.148);True;True;(0.059, 0.662, 0.136);(0.0159, 0.0970, -0.0351);False;False;False;0;0;0;0;0;0;0;0;184,205
10325;45,26084518;(0.004, 1.035, -0.148);True;True;(0.065, 0.677, 0.138);(0.1361, 0.3522, 0.0244);False;False;False;0;0;0;0;0;0;0;0;185,533
10330;45,34084702;(0.002, 1.035, -0.148);True;True;(0.072, 0.700, 0.137);(0.0807, 0.2292, -0.0201);False;False;False;0;0;0;0;0;0;0;0;184,02
10335;45,40084839;(0.000, 1.035, -0.149);True;True;(0.078, 0.727, 0.133);(0.0968, 0.3978, -0.0245);False;False;False;0;0;0;0;0;0;0;0;179,078
10345;45,54085159;(-0.007, 1.035, -0.149);True;True;(0.065, 0.792, 0.087);(-0.3518, 0.5030, -0.5613);False;False;False;0;0;0;0;0;0;0;0;176,933
10355;45,6808548;(-0.015, 1.033, -0.149);True;True;(0.015, 0.808, 0.064);(-0.3454, -0.0028, -0.0148);False;False;False;0;0;0;0;0;0;0;0;174,472
10365;45,820858;(-0.023, 1.034, -0.148);True;True;(-0.068, 0.768, 0.090);(-0.5390, -0.4272, 0.2435);False;False;False;0;0;0;0;0;0;0;0;177,738
10375;45,96086121;(-0.030, 1.035, -0.146);True;True;(-0.144, 0.695, 0.125);(-0.1815, -0.4715, 0.1277);False;False;False;0;0;0;0;0;0;0;0;184,564
10385;46,10086441;(-0.034, 1.035, -0.146);True;True;(-0.142, 0.629, 0.129);(0.0259, -0.1603, -0.0522);False;False;False;0;0;0;0;0;0;0;0;186,245
10390;46,16086578;(-0.034, 1.035, -0.146);True;True;(-0.137, 0.631, 0.131);(0.0770, 0.0597, 0.0991);False;False;False;0;0;0;0;0;0;0;0;184,055
